region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A32p_L,-0.058044137658925014,0.46454964684891475,0.7176491096148752,-0.0781342782033489,0.3245282970336027,0.6160537164027712
A23v_L,-0.02451108318328847,0.7576000998462034,0.883866783153904,-0.018898581879095922,0.8119207138796504,0.9139208035630236
A24cd_L,-0.12235056783145459,0.12206277624313136,0.4410009980397004,-0.1360781408042315,0.08521455022777935,0.41765532797792215
A23c_L,-0.0808875843193554,0.3077172083294032,0.6287732662949036,-0.07561509648090312,0.3404189367130233,0.6250314903583379
A32sg_L,-0.10100453182044172,0.2023514621181219,0.5461051507766181,-0.0704823829706817,0.37429425940665045,0.6449378008237668
cLinG_L,0.043669490989028885,0.5822859477078175,0.7953173919911655,0.0569285631249824,0.4731914131973105,0.6845419130866947
rCunG_L,-0.13193515006144507,0.09525095762558818,0.4052933064373245,-0.0764895986468234,0.3348476365946811,0.6198832280761039
cCunG_L,-0.10620796169756028,0.17994533797433412,0.5275247051322538,-0.076522938328339,0.3346363934398734,0.6198832280761039
rLinG_L,0.060381136938362785,0.4467313732171082,0.7176491096148752,0.022939199148908206,0.7727069741207465,0.8830936847094246
vmPOS_L,-0.15239399190156028,0.05362124197914972,0.33489502427718226,-0.12305110922320008,0.11992375659376373,0.455963583877296
mOccG_L,-0.11862435231368434,0.1339402605035731,0.4700594044572886,-0.1415014258990507,0.07337644865396872,0.3893820738650546
MT+_L,-0.27789085320736906,0.00035817319475633783,0.08023079562541968,-0.26626774764605465,0.000639976563592341,0.1433547502446844
OPC_L,-0.05987045931804119,0.4505917718651683,0.7176491096148752,-0.06478812445528359,0.41420163758724476,0.6533884987291749
iOccG_L,-0.06276574175867801,0.42895403008929456,0.7013554944525692,-0.061207078284891386,0.440527414811203,0.6651114327586592
msOccG_L,-0.0716038340272359,0.36672187717935045,0.673325413837496,-0.06871413574759991,0.38642691592405237,0.6469605138993932
lsOccG_L,0.08507398673227419,0.28326958388018,0.6287732662949036,0.0928414263438517,0.24144667524024604,0.5825447979081074
Left-Thalamus-Proper,-0.0916579772948384,0.2475243991616219,0.6176794308512025,-0.08653613916001249,0.2750468305726217,0.5825447979081074
Left-Caudate,-0.16594137476156037,0.03539920983222335,0.29475763717548753,-0.14481924654954706,0.06681640096699376,0.3837659952976052
Left-Putamen,-0.13048101717646157,0.09898814312058038,0.41061748257425934,-0.09810821690464441,0.21566293392670785,0.5747288668720989
Left-Pallidum,-0.16756717611213223,0.0336142821455042,0.29475763717548753,-0.16025377933201312,0.042286231905166116,0.3266246878192141
Left-Hippocampus,-0.14320323732791948,0.06994923674176369,0.38216168366231873,-0.14137568435920597,0.07363497949056802,0.3893820738650546
Left-Amygdala,-0.19470521959656653,0.013323004147247642,0.23823457696050757,-0.18009529766733268,0.022250011543989427,0.2960800520256456
Left-Accumbens-area,-0.07568559703438464,0.33996762196065744,0.6585413327556744,-0.09772372669184824,0.21747596334388342,0.5747288668720989
Right-Thalamus-Proper,-0.0890165910722146,0.2614698295680467,0.6287732662949036,-0.07245377191366596,0.36104633722818513,0.631831090149324
Right-Caudate,-0.1655576452502453,0.03583198947118097,0.29475763717548753,-0.12871356946121298,0.1036855857623317,0.4429342873577402
Right-Putamen,-0.1378598760124642,0.08116733846993263,0.39524964820141106,-0.09709755010938262,0.22045183492927584,0.5747288668720989
Right-Pallidum,-0.127649208790328,0.10659796245936486,0.4189112910683812,-0.13893779843237566,0.07879483633571296,0.4011373486181751
