region,rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
A24rv_L,-0.00959077015539198,0.8515933057120784,0.9350828454877723,0.014625532064820168,0.775408951979691,0.9046437773096395
A32p_L,0.02132961186245684,0.6773282973236048,0.8729190851746559,0.02265366679664575,0.6585263959997228,0.8505338534810772
A23v_L,-0.04552736399575325,0.3742521873406087,0.7834812146195921,-0.06546831522536264,0.20109990340414532,0.6045783676204581
A24cd_L,-0.05318907266600725,0.29914745993720815,0.714973805835403,-0.07349012894362288,0.15115298176137695,0.5905786138404719
A23c_L,-0.07375244844842337,0.14969528178524366,0.6213575334817093,-0.06491473830444258,0.2049439346359597,0.6045783676204581
A32sg_L,-0.010547741547928336,0.8369827813787474,0.9333855697181497,0.0028816854103294073,0.955173339254895,0.980630878904286
cLinG_L,-0.0414531820250865,0.4185434184410989,0.8082217735414322,-0.03378625713526357,0.5097435412407503,0.8095469135737897
rCunG_L,-0.08961747343085869,0.07983540378456212,0.5075793267816562,-0.09825410938040594,0.054701876465520945,0.44107676679036034
cCunG_L,-0.08492544032569142,0.09699686876442393,0.5075793267816562,-0.08937748338410917,0.08064909677196466,0.4516349419230021
rLinG_L,-0.02745983076039448,0.592135514321857,0.8583965818222788,-0.03801674685922426,0.45818503799539906,0.7834614390150335
vmPOS_L,-0.07145273784946164,0.1628436404492727,0.6213575334817093,-0.043474764238063054,0.3961940233617168,0.7675839199821332
mOccG_L,-0.06097705001948107,0.23382953372051563,0.6637837669202049,-0.06493142834265074,0.20482726663319226,0.6045783676204581
MT+_L,-0.11151287207304887,0.029107587940251766,0.32600498493081975,-0.09898591162671994,0.052914677155773936,0.44107676679036034
OPC_L,-0.05730582405612271,0.2632464231470251,0.7104481781317304,-0.04136090083081532,0.41958095836294196,0.7767519976200937
iOccG_L,-0.07977480626389687,0.11908975713571222,0.5414666353252462,-0.06859013609213596,0.18039954882229456,0.5932308611349681
msOccG_L,-0.03235021574600771,0.5279084222911654,0.8451903026221329,-0.00949567503388286,0.8530480283892666,0.952075154485256
lsOccG_L,0.07939497642012823,0.12086308824224246,0.5414666353252462,0.10741497940593937,0.03560896608091975,0.3863444784359175
Left-Thalamus-Proper,0.011037367604176848,0.8295287044795852,0.9333855697181497,-0.009158781538771315,0.8582056488030517,0.952075154485256
Left-Caudate,-0.046477569735099825,0.364353297487778,0.7750440838497957,-0.014646055418711912,0.7751022369294351,0.9046437773096395
Left-Putamen,-0.03604450952348011,0.4818514681861775,0.8432400693258107,-0.02936630986034068,0.5666751032677986,0.8189369234321734
Left-Pallidum,-0.10565298652565032,0.0387625401305104,0.3480643403884401,-0.1183486940297467,0.020519730070546235,0.35854367136503545
Left-Hippocampus,-0.10770758880926196,0.03510696243540493,0.3480643403884401,-0.09718251374889986,0.05740915482894558,0.44107676679036034
Left-Amygdala,-0.06891418233612469,0.1783446617970247,0.6246967091455591,-0.06059043367708794,0.23681332697881077,0.6521009486194939
Left-Accumbens-area,-0.003236113758972865,0.9496668460231538,0.9747592355449838,-0.004912891738774339,0.9236528135048742,0.9668141599303355
Right-Thalamus-Proper,-0.026237825011963492,0.608725121173952,0.8583965818222788,-0.023920757475604477,0.6407323692824192,0.8491634652908108
Right-Caudate,-0.03810950319462553,0.45708820615874957,0.8235071993091795,-0.01113636165907495,0.8280234499031122,0.9367538019105915
Right-Putamen,-0.049945400723305285,0.32962753633747444,0.7383656813959427,-0.03508284032691103,0.49362711082922,0.7972284468531027
Right-Pallidum,-0.07258737713775543,0.15625192712442007,0.6213575334817093,-0.08121340733238538,0.11255687165461864,0.5481030271877082
